1167574,omega,0.499598366,0.500401634,phi,0.338982666,0.31744974,0.343567594,count precision recall f1 iter,0,0,0,0,17,32:19.2
211492,omega,0.5,0.5,phi,0.333779864,0.333263828,0.332956308,count precision recall f1 iter,0,0,0,0,1,32:19.3
10284571,omega,0.50004536,0.49995464,phi,0.340599965,0.31919807,0.340201965,count precision recall f1 iter,1,0.2,0.25,0.222222222,21,32:38.1
6383098,omega,0.49944827,0.50055173,phi,0.337890391,0.318275438,0.343834171,count precision recall f1 iter,0,0,0,0,19,34:15.3
802275,omega,0.499950731,0.500049269,phi,0.283256376,0.44461786,0.272125763,count precision recall f1 iter,1,0.25,0.5,0.333333333,19,34:15.3
1028607,omega,0.5,0.5,phi,0.332739252,0.334654361,0.332606387,count precision recall f1 iter,1,0.2,0.2,0.2,1,34:15.4
9251891,omega,0.499802305,0.500197695,phi,0.320516257,0.360208479,0.319275263,count precision recall f1 iter,1,0.2,0.25,0.222222222,25,36:20.0
19409,omega,0.502870892,0.497129108,phi,0.314273941,0.371140542,0.314585517,count precision recall f1 iter,0,0,0,0,16,37:41.6
551996,omega,0.49957759,0.50042241,phi,0.34857851,0.302119045,0.349302444,count precision recall f1 iter,1,0.2,0.5,0.285714286,29,37:51.2
9605734,omega,0.501382506,0.498617494,phi,0.37670412,0.228196721,0.395099159,count precision recall f1 iter,0,0,0,0,21,38:14.5
1195189,omega,0.501795097,0.498204903,phi,0.410452068,0.168178017,0.421369916,count precision recall f1 iter,1,0.2,0.333333333,0.25,23,38:55.1
9060690,omega,0.49866509,0.50133491,phi,0.391287126,0.208539557,0.400173317,count precision recall f1 iter,0,0,0,0,29,39:34.9
95427,omega,0.50091694,0.49908306,phi,0.354603132,0.289046636,0.356350232,count precision recall f1 iter,1,0.2,0.333333333,0.25,13,39:58.6
3918474,omega,0.500374123,0.499625877,phi,0.36150809,0.270945408,0.367546502,count precision recall f1 iter,1,0.2,0.166666667,0.181818182,20,43:45.6
3906628,omega,0.501425109,0.498574891,phi,0.328569262,0.340854108,0.330576631,count precision recall f1 iter,0,0,0,0,21,44:31.2
4413738,omega,0.502235329,0.497764671,phi,0.349369897,0.298975558,0.351654545,count precision recall f1 iter,0,0,0,0,17,45:16.1
380155,omega,0.500794352,0.499205648,phi,0.353055872,0.300672496,0.346271631,count precision recall f1 iter,1,0.2,0.25,0.222222222,17,45:51.5
3785570,omega,0.500749293,0.499250707,phi,0.355294803,0.288246562,0.356458635,count precision recall f1 iter,1,0.2,0.25,0.222222222,18,46:22.2
10236111,omega,0.499931025,0.500068975,phi,0.33473958,0.326725415,0.338535004,count precision recall f1 iter,1,0.2,0.5,0.285714286,12,48:28.0
1370349,omega,0.50054466,0.49945534,phi,0.329357702,0.347130042,0.323512256,count precision recall f1 iter,1,0.2,0.142857143,0.166666667,22,48:52.7
35018,omega,0.500066295,0.499933705,phi,0.479260656,0.039877414,0.48086193,count precision recall f1 iter,1,0.2,0.25,0.222222222,26,49:34.5
683762,omega,0.500867692,0.499132308,phi,0.339656535,0.320980574,0.339362891,count precision recall f1 iter,0,0,0,0,14,50:37.6
